filt,dist,age,feh,feh_meas_mean,feh_meas_std,feh_meas_median,massdiff_mean,massdiff_std,massdiff_median,feh_weighted,age_weighted,feh_diff_mean
WFIRST_X625,4.0,10.10,0.10,0.09075,0.0024874685927665473,0.0905,0.9327,0.052852034019515284,0.93895,0.090397434375,10.0958525,-0.009250000000000008
WFIRST_X625,4.0,9.30,-0.20,-0.20950000000000002,0.0024494897427831805,-0.209,0.8487875,0.020600208585109036,0.85095,-0.2073788375,9.297059375000002,-0.009500000000000008
WFIRST_X625,4.0,9.30,-0.50,-0.5121249999999999,0.0027128168017763405,-0.513,0.78975,0.0344387499773148,0.7873,-0.5138114359374999,9.30281875,-0.012124999999999941
WFIRST_X625,4.0,9.30,-0.80,-0.81725,0.0033819373146171737,-0.8160000000000001,0.8399,0.06301658511852257,0.8536,-0.8128611484375001,9.303168750000001,-0.017249999999999988
WFIRST_X625,4.0,9.30,-1.30,-1.32225,0.0013919410907075216,-1.3219999999999998,0.8786125,0.024593212351175307,0.88055,-1.3182203625,9.299175625000002,-0.02224999999999988
WFIRST_X625,4.0,9.30,-1.80,-1.817375,0.0018666480653835515,-1.817,0.8628374999999999,0.011026325033754456,0.86185,-1.8104443109375,9.293151250000001,-0.01737499999999992
WFIRST_X625,4.0,9.30,-2.20,-2.20925,0.0009682458365517475,-2.209,0.8665,0.01029186572007234,0.8691,-2.2005282515625,9.293091250000002,-0.009249999999999758
WFIRST_X625,4.0,9.30,0.00,0.001,0.003807886552931954,0.0025,0.6395124999999999,0.05896637680704149,0.6452499999999999,-0.0203891265625,9.31355875,0.001
WFIRST_X625,4.0,9.30,0.10,0.09075,0.002817356917396164,0.091,0.69265,0.06732467972445172,0.7019,0.07936405625000001,9.30810375,-0.009250000000000008
WFIRST_X625,4.0,9.50,-0.20,-0.207875,0.004702060718451008,-0.207,0.7361375,0.05774584265338935,0.74745,-0.20590359843750003,9.500828125,-0.007874999999999993
WFIRST_X625,4.0,9.50,-0.50,-0.5122500000000001,0.002222048604328899,-0.513,0.8177875,0.055941474719120504,0.8331000000000001,-0.5047037578125001,9.50209375,-0.012250000000000094
WFIRST_X625,4.0,9.50,-0.80,-0.816375,0.0039980463979298626,-0.8155000000000001,0.8695124999999999,0.018042618816291607,0.8672,-0.8185427062499999,9.502041874999998,-0.016374999999999917
WFIRST_X625,4.0,9.50,-1.30,-1.3275000000000001,0.004472135954999512,-1.329,0.9038375000000001,0.027314874038699134,0.9087,-1.3110965093750004,9.496364375,-0.02750000000000008
WFIRST_X625,4.0,9.50,-1.80,-1.8198750000000001,0.003370367190678155,-1.8199999999999998,0.804025,0.02431325512966128,0.8048,-1.8182337578125,9.490399374999999,-0.019875000000000087
WFIRST_X625,4.0,9.50,-2.20,-2.218125,0.001899835519196416,-2.218,0.8224875,0.010430177071843022,0.82175,-2.2110585296875,9.490494374999999,-0.018124999999999947
WFIRST_X625,4.0,9.50,0.00,0.00012499999999999968,0.004648588495446763,0.0005,0.6702875,0.08082333260729847,0.6577000000000001,-0.014121393750000003,9.504541875000001,0.00012499999999999968
WFIRST_X625,4.0,9.50,0.10,0.094625,0.0034977671449083043,0.0935,0.8229375000000001,0.059162064228270465,0.8389,0.08555595468750002,9.502051250000001,-0.005375000000000005
WFIRST_X625,4.0,9.70,-0.20,-0.204875,0.0049101298353506,-0.204,0.7431375,0.06980053612795534,0.7697999999999999,-0.212849475,9.71072625,-0.0048749999999999905
WFIRST_X625,4.0,9.70,-0.50,-0.5001249999999999,0.015177594506376822,-0.504,0.7362624999999999,0.16851941978226126,0.7715,-0.5062683328124999,9.7018525,-0.00012499999999993072
