filt,dist,age,feh,feh_meas_mean,feh_meas_std,feh_meas_median,massdiff_mean,massdiff_std,massdiff_median,feh_weighted,age_weighted,feh_diff_mean
WFIRST_X606,8.0,9.5,-0.2,-0.1719,0.06371098806328465,-0.192,0.29721000000000003,0.2327094172997732,0.28425,-0.19747576700000002,9.579260500000002,0.028100000000000014
WFIRST_X606,8.0,9.5,0.0,0.028000000000000004,0.0354400902933387,0.05,0.28386,0.1372323518708326,0.30169999999999997,-0.031542790999999994,9.555197,0.028000000000000004
WFIRST_X606,8.0,9.5,0.1,0.07420000000000002,0.02551783689892229,0.062,0.5204099999999999,0.3077788733815237,0.49870000000000003,0.049891717,9.5454635,-0.02579999999999999
WFIRST_X606,8.0,9.7,-2.2,-2.1982999999999997,0.008426743143112878,-2.199,0.8271200000000001,0.14963426612911895,0.8170999999999999,-2.031498966,9.7032655,0.001700000000000479
WFIRST_X606,8.0,9.7,-1.8,-1.791,0.016087262041752193,-1.7955,0.60399,0.10725411367402184,0.60755,-1.5923040880000001,9.739555000000001,0.009000000000000119
WFIRST_X606,8.0,9.7,-1.3,-1.3085,0.011681181447096867,-1.3094999999999999,0.62966,0.09942949461804579,0.62095,-1.221298959,9.75312,-0.008499999999999952
WFIRST_X606,8.0,9.7,-0.8,-0.7182,0.2403459173774333,-0.7909999999999999,0.41917,0.209913449068896,0.45524999999999993,-0.6923873999999999,9.7754385,0.0818000000000001
WFIRST_X606,8.0,9.7,-0.5,-0.4769,0.03892158784016912,-0.45,0.3109,0.16197745522139806,0.31855,-0.41669411599999995,9.7763575,0.02310000000000001
WFIRST_X606,8.0,9.7,-0.2,-0.1709,0.06757284957732654,-0.1775,0.3496,0.2122392612124345,0.2839999999999999,-0.194585665,9.743678499999998,0.029100000000000015
WFIRST_X606,8.0,9.7,0.0,0.0416,0.04334789498926101,0.05,0.16105999999999998,0.1615196409109431,0.09589999999999993,-0.05189338499999999,9.792945,0.0416
WFIRST_X606,8.0,9.7,0.1,0.08660000000000001,0.049421048147525154,0.07700000000000001,0.19652,0.1592142380567768,0.14359999999999995,0.035311965,9.80274,-0.013399999999999995
WFIRST_X606,8.0,9.9,-2.2,-2.1919,0.010802314566795389,-2.1935,0.8458600000000001,0.0825030932753433,0.8520000000000001,-2.0262858880000003,9.8918255,0.008100000000000218
WFIRST_X606,8.0,9.9,-1.8,-1.7995999999999999,0.008867919710958107,-1.8014999999999999,0.80122,0.08345577032176983,0.79905,-1.6804408400000002,9.922751000000002,0.000400000000000178
WFIRST_X606,8.0,9.9,-1.3,-1.2959,0.01543016526159072,-1.2955,0.56635,0.1445468868568258,0.53905,-1.106260103,9.933128499999999,0.0040999999999999925
WFIRST_X606,8.0,9.9,-0.8,-0.7222,0.2420590010720527,-0.7989999999999999,0.48317999999999994,0.2817117455840278,0.45585,-0.6759096469999999,9.9534525,0.07780000000000009
WFIRST_X606,8.0,9.9,-0.5,-0.4627,0.019365174928205543,-0.45,0.32679,0.21835455319273742,0.26515,-0.367844228,9.910710000000002,0.0373
WFIRST_X606,8.0,9.9,-0.2,-0.21869999999999998,0.032988028131429745,-0.2235,0.42892,0.24061109616973198,0.36760000000000004,-0.185918778,9.95283,-0.018699999999999967
WFIRST_X606,8.0,9.9,0.0,0.0059000000000000025,0.06101876760472961,0.029500000000000002,0.19909999999999997,0.18502692776998705,0.14359999999999998,-0.012366834000000002,9.935073999999998,0.0059000000000000025
WFIRST_X606,8.0,9.9,0.1,0.034999999999999996,0.022912878474779203,0.05,0.18102,0.17831351491123718,0.17935,0.027869987000000006,9.9711745,-0.065
WFIRST_X606,8.0,10.0,-2.2,-2.1849,0.024072598530279196,-2.1955,0.53189,0.2733191520914698,0.57935,-1.8340899279999998,9.993803999999999,0.015100000000000335
WFIRST_X606,8.0,10.0,-1.8,-1.7950999999999997,0.01209504030584433,-1.7959999999999998,0.83026,0.12897407646500128,0.86985,-1.6767199099999999,9.997894500000001,0.0049000000000003485
WFIRST_X606,8.0,10.0,-1.3,-1.2963999999999998,0.00972830920561224,-1.2999999999999998,0.72819,0.1029605210748275,0.72845,-1.1765958439999997,10.000570999999999,0.0036000000000002697
WFIRST_X606,8.0,10.0,-0.8,-0.7965,0.014650938536489765,-0.797,0.6238,0.1020558572547407,0.6203,-0.7253072060000001,9.999573999999999,0.0035000000000000586
WFIRST_X606,8.0,10.0,-0.5,-0.49540000000000006,0.026424231303861994,-0.5,0.48575,0.16309640860546257,0.46625,-0.400805681,9.973492,0.0045999999999999375
WFIRST_X606,8.0,10.0,-0.2,-0.153,0.08071926659726289,-0.1825,0.36906999999999995,0.25212088390294046,0.37685,-0.09276104399999999,9.942855,0.047000000000000014
WFIRST_X606,8.0,10.0,0.0,-0.0182,0.030992902413294568,-0.021500000000000002,0.30062,0.24311244229779766,0.26514999999999994,0.003112799000000001,9.981311,-0.0182
WFIRST_X606,8.0,10.0,0.1,0.059,0.027828043409481737,0.05,0.4341500000000001,0.23725711475106498,0.46175,0.05678667,9.977560500000001,-0.04100000000000001
