filt,dist,age,feh,age_bin,feh_meas_mean,feh_meas_std,feh_meas_median,massdiff_mean,massdiff_std,massdiff_median,feh_weighted,age_weighted
WFIRST_X625,4.0,10.00,-1.80,10.05,-0.42500000000000004,0.7399324293474372,0.0,0.0003125,0.0008267972847076846,0.0,-0.0001328125,0.003140625
WFIRST_X625,4.0,10.00,-1.80,10.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4.0,10.00,-1.80,9.90,-1.0318749999999999,1.0332229233689116,-0.975,0.002737500000000004,0.0035776869273316998,0.0010000000000000009,-0.0028247578125000037,0.02710125000000004
WFIRST_X625,4.0,10.00,-1.80,9.95,-1.8897499999999998,0.008785641695402802,-1.8904999999999998,0.2402125,0.01565179202998814,0.23250000000000004,-0.45394157187499995,2.3901143749999996
WFIRST_X625,4.0,10.00,-2.20,10.00,-2.230125,0.0033330729064932787,-2.231,0.7897,0.02105742149457051,0.7806,-1.7611297125,7.896999999999999
WFIRST_X625,4.0,10.00,-2.20,10.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4.0,10.00,-2.20,10.10,-0.21875,0.5787580992953792,0.0,0.0002375000000000016,0.0006283659363778445,0.0,-5.195312500000035e-05,0.002398750000000016
WFIRST_X625,4.0,10.00,-2.20,9.90,-0.5625,0.9742785792574935,0.0,0.0009750000000000036,0.0020154093876927335,0.0,-0.000548437500000002,0.009652500000000036
WFIRST_X625,4.0,10.00,-2.20,9.95,-2.25,0.0,-2.25,0.2047,0.02303399661370123,0.21525,-0.46057499999999996,2.036765
WFIRST_X625,4.0,10.00,0.00,10.00,-0.01025,0.0038324274291889732,-0.0105,0.820975,0.0671209868446524,0.8271,-0.00841499375,8.20975
WFIRST_X625,4.0,10.00,0.00,10.05,-0.063625,0.047360155985807305,-0.067,0.046537499999999996,0.0428163793862816,0.0428,-0.0029609484375,0.467701875
WFIRST_X625,4.0,10.00,0.00,10.10,-0.29362499999999997,0.5969250240817517,-0.067,0.04097500000000001,0.034835963816148396,0.03240000000000004,-0.012031284375000001,0.4138475000000001
WFIRST_X625,4.0,10.00,0.00,9.90,-1.734723475976807e-18,0.06123724356957946,0.0,0.010237499999999997,0.015569837627605481,0.0,-1.7759231585312557e-20,0.10135124999999998
WFIRST_X625,4.0,10.00,0.00,9.95,0.034,0.026095976701399775,0.05,0.0793125,0.04306255442667096,0.06455,0.002696625,0.7891593749999999
WFIRST_X625,4.0,10.00,0.10,10.00,0.092625,0.0034618456060315564,0.0915,0.862325,0.04733066527104811,0.8657,0.079872853125,8.62325
WFIRST_X625,4.0,10.00,0.10,10.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
