filt,dist,age,feh,age_bin,feh_meas_mean,feh_meas_std,feh_meas_median,massdiff_mean,massdiff_std,massdiff_median
WFIRST_X625,4,10.00,-1.80,9.35,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,-1.80,9.40,-0.3875,0.687727235173946,0.0,0.00013749999999999873,0.0002955397604384255,0.0
WFIRST_X625,4,10.00,-1.80,9.45,-0.375,0.6614378277661477,0.0,2.4999999999997247e-05,6.614378277660747e-05,0.0
WFIRST_X625,4,10.00,-1.80,9.50,-0.19375,0.5126143165187644,0.0,4.999999999999449e-05,0.00013228756555321494,0.0
WFIRST_X625,4,10.00,-1.80,9.55,-0.4625,0.8010734985006058,0.0,3.750000000000975e-05,6.959705453540002e-05,0.0
WFIRST_X625,4,10.00,-1.80,9.60,-0.14375,0.3803267509655348,0.0,4.999999999999449e-05,0.00013228756555321494,0.0
WFIRST_X625,4,10.00,-1.80,9.65,-0.21875,0.5787580992953792,0.0,1.2499999999998623e-05,3.3071891388303735e-05,0.0
WFIRST_X625,4,10.00,-1.80,9.70,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,-1.80,9.75,-0.58125,0.7652358705000701,0.0,0.0001250000000000001,0.0002222048604328949,0.0
WFIRST_X625,4,10.00,-1.80,9.80,-1.11875,0.8916058195749959,-1.5499999999999998,0.0012250000000000039,0.0017253622807978485,0.00045000000000000595
WFIRST_X625,4,10.00,-1.80,9.85,-0.4375,0.7577722283113838,0.0,0.0019750000000000045,0.005225358839352578,0.0
WFIRST_X625,4,10.00,-1.80,9.90,-1.0318749999999999,1.0332229233689116,-0.975,0.002737500000000004,0.0035776869273316998,0.0010000000000000009
WFIRST_X625,4,10.00,-1.80,9.95,-1.8897499999999998,0.008785641695402802,-1.8904999999999998,0.2402125,0.01565179202998814,0.23250000000000004
WFIRST_X625,4,10.00,-2.20,10.00,-2.230125,0.0033330729064932787,-2.231,0.7897,0.02105742149457051,0.7806
WFIRST_X625,4,10.00,-2.20,10.05,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,-2.20,10.10,-0.21875,0.5787580992953792,0.0,0.0002375000000000016,0.0006283659363778445,0.0
WFIRST_X625,4,10.00,-2.20,9.10,-0.45,0.7798236980241111,0.0,1.2499999999998623e-05,3.3071891388303735e-05,0.0
WFIRST_X625,4,10.00,-2.20,9.15,-0.5,0.8692669325356855,0.0,1.2499999999998623e-05,3.3071891388303735e-05,0.0
WFIRST_X625,4,10.00,-2.20,9.20,-0.434,0.7517426421322659,0.0,1.2499999999998623e-05,3.3071891388303735e-05,0.0
WFIRST_X625,4,10.00,-2.20,9.25,-1.130375,0.9016143767570479,-1.5499999999999998,3.749999999999587e-05,4.841229182758738e-05,0.0
WFIRST_X625,4,10.00,-2.20,9.30,-1.575,0.9280355596635294,-2.05,6.249999999999312e-05,9.921567416491122e-05,0.0
WFIRST_X625,4,10.00,-2.20,9.35,-0.4,0.6968679932383177,0.0,6.2500000000007e-05,0.0001653594569415554,0.0
WFIRST_X625,4,10.00,-2.20,9.40,-0.19375,0.5126143165187644,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,-2.20,9.45,-0.466,0.8298897517140454,0.0,0.00026249999999999885,0.000694509719154452,0.0
WFIRST_X625,4,10.00,-2.20,9.50,-0.203,0.5370875161461119,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,-2.20,9.55,-0.45075,0.7810755005119544,0.0,0.00011249999999998761,0.00019645292056874974,0.0
WFIRST_X625,4,10.00,-2.20,9.60,-0.4625,0.8026323878339323,0.0,0.00013749999999999873,0.0003637908052713778,0.0
WFIRST_X625,4,10.00,-2.20,9.65,-0.70625,0.9135909574311689,0.0,0.000899999999999998,0.0012439855304624643,0.0
WFIRST_X625,4,10.00,-2.20,9.70,-1.38125,1.0717793324654101,-2.15,0.0007500000000000284,0.0006892024376045258,0.0007500000000000284
WFIRST_X625,4,10.00,-2.20,9.75,-0.26875,0.7110456648486086,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,-2.20,9.80,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,-2.20,9.85,-0.28125,0.7441175562369161,0.0,0.002024999999999999,0.0053576464049057936,0.0
WFIRST_X625,4,10.00,-2.20,9.90,-0.5625,0.9742785792574935,0.0,0.0009750000000000036,0.0020154093876927335,0.0
WFIRST_X625,4,10.00,-2.20,9.95,-2.25,0.0,-2.25,0.2047,0.02303399661370123,0.21525
WFIRST_X625,4,10.00,0.00,10.00,-0.01025,0.0038324274291889732,-0.0105,0.820975,0.0671209868446524,0.8271
WFIRST_X625,4,10.00,0.00,10.05,-0.063625,0.047360155985807305,-0.067,0.046537499999999996,0.0428163793862816,0.0428
WFIRST_X625,4,10.00,0.00,10.10,-0.29362499999999997,0.5969250240817517,-0.067,0.04097500000000001,0.034835963816148396,0.03240000000000004
WFIRST_X625,4,10.00,0.00,9.10,-0.105375,0.33906449884203443,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.00,9.15,-0.139,0.3677594322379781,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.00,9.20,-0.025,0.06614378277661477,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.00,9.25,0.000375,0.0009921567416492215,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.00,9.30,-0.139875,0.37007446463515964,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.00,9.35,-0.143125,0.3786731563961196,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.00,9.40,-0.15375,0.4067842640761808,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.00,9.45,-0.169375,0.448124128311565,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.00,9.50,-0.16037500000000002,0.4243123665119838,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.00,9.55,0.01875,0.049607837082461075,0.0,0.0007500000000000007,0.001984313483298445,0.0
WFIRST_X625,4,10.00,0.00,9.60,-0.169625,0.5078592170818602,0.0,6.249999999999312e-05,0.0001653594569415187,0.0
WFIRST_X625,4,10.00,0.00,9.65,-0.215625,0.48298186754266464,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.00,9.70,-0.19037500000000002,0.5036849058439216,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.00,9.75,-0.208625,0.5519698672708503,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.00,9.80,-0.05474999999999999,0.14485488428078633,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.00,9.85,-0.26949999999999996,0.6643129909914453,0.0,0.0011500000000000121,0.002113646138784857,0.0
WFIRST_X625,4,10.00,0.00,9.90,-1.734723475976807e-18,0.06123724356957946,0.0,0.010237499999999997,0.015569837627605481,0.0
WFIRST_X625,4,10.00,0.00,9.95,0.034,0.026095976701399775,0.05,0.0793125,0.04306255442667096,0.06455
WFIRST_X625,4,10.00,0.10,10.00,0.092625,0.0034618456060315564,0.0915,0.862325,0.04733066527104811,0.8657
WFIRST_X625,4,10.00,0.10,10.05,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.10,10.10,-0.0063750000000000005,0.025263300952171712,-0.003,0.059637499999999996,0.0220847762893356,0.06845000000000001
WFIRST_X625,4,10.00,0.10,9.10,0.01875,0.049607837082461075,0.0,2.4999999999997247e-05,6.614378277660747e-05,0.0
WFIRST_X625,4,10.00,0.10,9.15,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.10,9.20,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.10,9.25,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.10,9.30,-0.03125,0.08267972847076846,0.0,1.2499999999998623e-05,3.3071891388303735e-05,0.0
WFIRST_X625,4,10.00,0.10,9.35,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.10,9.40,-0.00625,0.016535945694153693,0.0,1.2499999999998623e-05,3.3071891388303735e-05,0.0
WFIRST_X625,4,10.00,0.10,9.45,0.01875,0.049607837082461075,0.0,6.2500000000007e-05,0.0001653594569415554,0.0
WFIRST_X625,4,10.00,0.10,9.50,0.01875,0.049607837082461075,0.0,0.0001250000000000001,0.0003307189138830741,0.0
WFIRST_X625,4,10.00,0.10,9.55,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.10,9.60,0.00625,0.016535945694153693,0.0,3.749999999999587e-05,9.921567416491121e-05,0.0
WFIRST_X625,4,10.00,0.10,9.65,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.10,9.70,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.10,9.75,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.10,9.80,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.10,9.85,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.10,9.90,0.03125,0.049607837082461075,0.0,0.0056124999999999925,0.009196526178400194,0.0
WFIRST_X625,4,10.00,0.10,9.95,0.10450000000000001,0.04362338822237447,0.11350000000000002,0.07215,0.040173498727394875,0.07505
WFIRST_X625,4,10.10,-0.20,10.00,-0.125,0.125,-0.125,0.008525000000000019,0.011020974321719496,0.0
WFIRST_X625,4,10.10,-0.20,10.05,-0.24875000000000003,0.12006638788603578,-0.22199999999999998,0.057800000000000004,0.04327744793769616,0.05069999999999997
WFIRST_X625,4,10.10,-0.20,10.10,-0.21125,0.0025372228912730523,-0.21200000000000002,0.9276125,0.03323429845430771,0.93445
WFIRST_X625,4,10.10,-0.20,9.20,-0.11875,0.3141829681889201,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.20,9.25,-0.075,0.15,0.0,2.4999999999997247e-05,4.330127018921716e-05,0.0
WFIRST_X625,4,10.10,-0.20,9.30,0.00625,0.016535945694153693,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.20,9.35,-0.05625,0.14882351124738322,0.0,1.2499999999998623e-05,3.3071891388303735e-05,0.0
WFIRST_X625,4,10.10,-0.20,9.40,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.20,9.45,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.20,9.50,0.01875,0.049607837082461075,0.0,0.0010499999999999954,0.002778038876617808,0.0
WFIRST_X625,4,10.10,-0.20,9.55,0.056249999999999994,0.07261843774138907,0.0,0.0016875000000000084,0.003189999020376037,0.0
WFIRST_X625,4,10.10,-0.20,9.60,0.01875,0.049607837082461075,0.0,0.0002874999999999961,0.0007606535019310596,0.0
WFIRST_X625,4,10.10,-0.20,9.65,0.0375,0.06495190528383289,0.0,0.00031249999999999334,0.0008267972847076669,0.0
WFIRST_X625,4,10.10,-0.20,9.70,-0.0125,0.10231690964840563,0.0,0.0004625000000000046,0.0008320719620321319,0.0
WFIRST_X625,4,10.10,-0.20,9.75,-0.021375,0.05655293427400563,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.20,9.80,-0.03125,0.08267972847076846,0.0,0.00013749999999999873,0.0003637908052713778,0.0
WFIRST_X625,4,10.10,-0.20,9.85,-0.04375,0.11575161985907582,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.20,9.90,-0.2155,0.2741929065457383,-0.037000000000000005,0.0017874999999999974,0.004543247049192914,0.0
WFIRST_X625,4,10.10,-0.20,9.95,-0.15000000000000002,0.26100766272276377,0.0,0.0002999999999999947,0.0007937253933193632,0.0
WFIRST_X625,4,10.10,-0.50,10.00,-0.1625,0.29869507863371303,0.0,0.0012000000000000066,0.002717075633838697,0.0
WFIRST_X625,4,10.10,-0.50,10.05,-0.522625,0.020892208475888824,-0.5205,0.079325,0.03502730185155569,0.06690000000000007
WFIRST_X625,4,10.10,-0.50,10.10,-0.511,0.0033541019662496874,-0.5115000000000001,0.9180875000000001,0.03459445177698295,0.9291
WFIRST_X625,4,10.10,-0.50,9.20,-0.014750000000000001,0.03902483183820271,0.0,4.999999999999449e-05,0.00013228756555321494,0.0
WFIRST_X625,4,10.10,-0.50,9.25,-0.143625,0.2490672286251244,0.0,2.4999999999997247e-05,4.330127018921716e-05,0.0
WFIRST_X625,4,10.10,-0.50,9.30,-0.10625,0.28111107680061276,0.0,1.2499999999998623e-05,3.3071891388303735e-05,0.0
WFIRST_X625,4,10.10,-0.50,9.35,-0.00625,0.016535945694153693,0.0,0.00032500000000000584,0.0008598691760960073,0.0
WFIRST_X625,4,10.10,-0.50,9.40,-0.2,0.35443617196894567,0.0,3.749999999999587e-05,9.921567416491121e-05,0.0
WFIRST_X625,4,10.10,-0.50,9.45,-0.03125,0.08267972847076846,0.0,3.750000000000975e-05,9.921567416494794e-05,0.0
WFIRST_X625,4,10.10,-0.50,9.50,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.50,9.55,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.50,9.60,-0.2,0.4130677910464577,0.0,0.00013749999999999873,0.0003637908052713778,0.0
WFIRST_X625,4,10.10,-0.50,9.65,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.50,9.70,-0.125,0.229128784747792,0.0,0.0005374999999999963,0.0010036651583072906,0.0
WFIRST_X625,4,10.10,-0.50,9.75,-0.19375,0.5126143165187644,0.0,1.2499999999998623e-05,3.3071891388303735e-05,0.0
WFIRST_X625,4,10.10,-0.50,9.80,-0.05625,0.14882351124738322,0.0,0.00016249999999999598,0.00042993458804798534,0.0
WFIRST_X625,4,10.10,-0.50,9.85,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.50,9.90,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.50,9.95,-0.08125,0.21496729402399797,0.0,4.999999999999449e-05,0.00013228756555321494,0.0
WFIRST_X625,4,10.10,-0.80,10.00,-0.2875,0.3887077951366553,0.0,0.003025,0.003972011455169774,0.00040000000000001146
WFIRST_X625,4,10.10,-0.80,10.05,-0.823875,0.03322437922670641,-0.8395,0.08033749999999999,0.03383337618018632,0.08455000000000001
WFIRST_X625,4,10.10,-0.80,10.10,-0.815375,0.0026427968139832348,-0.8154999999999999,0.9076,0.031343938808005595,0.8982
WFIRST_X625,4,10.10,-0.80,9.20,-0.129125,0.25229022845722743,0.0,0.00010000000000000286,0.0002291287847478031,0.0
WFIRST_X625,4,10.10,-0.80,9.25,-0.05625,0.14882351124738322,0.0,2.4999999999997247e-05,6.614378277660747e-05,0.0
WFIRST_X625,4,10.10,-0.80,9.30,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.80,9.35,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.80,9.40,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.80,9.45,-0.15625,0.41339864235384227,0.0,3.749999999999587e-05,9.921567416491121e-05,0.0
WFIRST_X625,4,10.10,-0.80,9.50,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.80,9.55,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.80,9.60,0.01875,0.049607837082461075,0.0,6.2500000000007e-05,0.0001653594569415554,0.0
WFIRST_X625,4,10.10,-0.80,9.65,-0.08124999999999999,0.3344188055417936,0.0,0.0003000000000000086,0.0004769696007084639,0.0
WFIRST_X625,4,10.10,-0.80,9.70,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.80,9.75,-0.24375000000000002,0.3146798968793526,0.0,0.0009124999999999966,0.0013317633986560766,0.0
WFIRST_X625,4,10.10,-0.80,9.80,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.80,9.85,-0.08125,0.21496729402399797,0.0,0.0010999999999999899,0.0029103264421710224,0.0
