filt,dist,age,feh,runs,age_bin,feh_meas,massdiff
WFIRST_X625,6,9.30,-2.20,6,8.70,0.0,0.0
WFIRST_X625,6,9.30,-2.20,6,8.75,0.0,0.0
WFIRST_X625,6,9.30,-2.20,6,8.80,-0.85,0.0006000000000000449
WFIRST_X625,6,9.30,-2.20,6,8.85,0.0,0.0
WFIRST_X625,6,9.30,-2.20,6,8.90,0.0,0.0
WFIRST_X625,6,9.30,-2.20,6,8.95,0.0,0.0
WFIRST_X625,6,9.30,-2.20,6,9.00,0.0,0.0
WFIRST_X625,6,9.30,-2.20,6,9.05,0.0,0.0
WFIRST_X625,6,9.30,-2.20,6,9.10,0.0,0.0
WFIRST_X625,6,9.30,-2.20,6,9.15,0.0,0.0
WFIRST_X625,6,9.30,-2.20,6,9.20,-2.15,0.025699999999999945
WFIRST_X625,6,9.30,-2.20,6,9.25,-2.187,0.10330000000000006
WFIRST_X625,6,9.30,-2.20,6,9.30,-2.213,0.8704
WFIRST_X625,6,9.30,-2.20,6,9.35,0.0,0.0
WFIRST_X625,6,9.30,-2.20,6,9.40,0.0,0.0
WFIRST_X625,6,9.30,-2.20,6,9.45,0.0,0.0
WFIRST_X625,6,9.30,-2.20,6,9.50,0.0,0.0
WFIRST_X625,6,9.30,-2.20,6,9.55,0.0,0.0
WFIRST_X625,6,9.30,-2.20,7,8.40,0.0,0.0
WFIRST_X625,6,9.30,-2.20,7,8.45,0.0,0.0
WFIRST_X625,6,9.30,-2.20,7,8.50,-0.62,0.00029999999999996696
WFIRST_X625,6,9.30,-2.20,7,8.55,0.0,0.0
WFIRST_X625,6,9.30,-2.20,7,8.60,0.0,0.0
WFIRST_X625,6,9.30,-2.20,7,8.65,0.0,0.0
WFIRST_X625,6,9.30,-2.20,7,8.70,-0.9,0.00019999999999997797
WFIRST_X625,6,9.30,-2.20,7,8.75,-0.738,0.000500000000000056
WFIRST_X625,6,9.30,-2.20,7,8.80,-0.95,0.00039999999999995595
WFIRST_X625,6,9.30,-2.20,7,8.85,-1.05,9.999999999998899e-05
WFIRST_X625,6,9.30,-2.20,7,8.90,0.0,0.0
WFIRST_X625,6,9.30,-2.20,7,8.95,0.0,0.0
WFIRST_X625,6,9.30,-2.20,7,9.00,0.0,0.0
WFIRST_X625,6,9.30,-2.20,7,9.05,0.0,0.0
WFIRST_X625,6,9.30,-2.20,7,9.10,0.0,0.0
WFIRST_X625,6,9.30,-2.20,7,9.15,0.0,0.0
WFIRST_X625,6,9.30,-2.20,7,9.20,-2.15,0.0008000000000000229
WFIRST_X625,6,9.30,-2.20,7,9.25,-2.19,0.19720000000000004
WFIRST_X625,6,9.30,-2.20,7,9.30,-2.211,0.7926
WFIRST_X625,6,9.30,-2.20,7,9.35,-2.25,0.0079
WFIRST_X625,6,9.30,-2.20,7,9.40,0.0,0.0
WFIRST_X625,6,9.30,-2.20,7,9.45,0.0,0.0
WFIRST_X625,6,9.30,-2.20,7,9.50,0.0,0.0
WFIRST_X625,6,9.30,-2.20,7,9.55,0.0,0.0
WFIRST_X625,6,9.30,-2.20,8,8.40,0.0,0.0
WFIRST_X625,6,9.30,-2.20,8,8.45,0.0,0.0
WFIRST_X625,6,9.30,-2.20,8,8.50,0.0,0.0
WFIRST_X625,6,9.30,-2.20,8,8.55,0.0,0.0
WFIRST_X625,6,9.30,-2.20,8,8.60,0.0,0.0
WFIRST_X625,6,9.30,-2.20,8,8.65,0.0,0.0
WFIRST_X625,6,9.30,-2.20,8,8.70,-0.65,0.0
WFIRST_X625,6,9.30,-2.20,8,8.75,0.0,0.0
WFIRST_X625,6,9.30,-2.20,8,8.80,0.0,0.0
WFIRST_X625,6,9.30,-2.20,8,8.85,-0.85,0.0020000000000000018
WFIRST_X625,6,9.30,-2.20,8,8.90,0.0,0.0
WFIRST_X625,6,9.30,-2.20,8,8.95,0.0,0.0
WFIRST_X625,6,9.30,-2.20,8,9.00,0.0,0.0
WFIRST_X625,6,9.30,-2.20,8,9.05,0.0,0.0
WFIRST_X625,6,9.30,-2.20,8,9.10,-2.1390000000000002,0.0019000000000000128
WFIRST_X625,6,9.30,-2.20,8,9.15,0.0,0.0
WFIRST_X625,6,9.30,-2.20,8,9.20,-1.95,0.005700000000000038
WFIRST_X625,6,9.30,-2.20,8,9.25,-2.19,0.1722999999999999
WFIRST_X625,6,9.30,-2.20,8,9.30,-2.209,0.8065
WFIRST_X625,6,9.30,-2.20,8,9.35,-2.25,0.0116
WFIRST_X625,6,9.30,-2.20,8,9.40,0.0,0.0
WFIRST_X625,6,9.30,-2.20,8,9.45,0.0,0.0
WFIRST_X625,6,9.30,-2.20,8,9.50,0.0,0.0
WFIRST_X625,6,9.30,-2.20,8,9.55,0.0,0.0
WFIRST_X625,6,9.30,-1.80,1,8.40,0.0,0.0
WFIRST_X625,6,9.30,-1.80,1,8.45,0.0,0.0
WFIRST_X625,6,9.30,-1.80,1,8.50,0.0,0.0
WFIRST_X625,6,9.30,-1.80,1,8.55,0.0,0.0
WFIRST_X625,6,9.30,-1.80,1,8.60,0.0,0.0
WFIRST_X625,6,9.30,-1.80,1,8.65,0.0,0.0
WFIRST_X625,6,9.30,-1.80,1,8.70,0.0,0.0
WFIRST_X625,6,9.30,-1.80,1,8.75,0.0,0.0
WFIRST_X625,6,9.30,-1.80,1,8.80,0.0,0.0
WFIRST_X625,6,9.30,-1.80,1,8.85,0.0,0.0
WFIRST_X625,6,9.30,-1.80,1,8.90,0.0,0.0
WFIRST_X625,6,9.30,-1.80,1,8.95,0.0,0.0
WFIRST_X625,6,9.30,-1.80,1,9.00,0.0,0.0
WFIRST_X625,6,9.30,-1.80,1,9.05,0.0,0.0
WFIRST_X625,6,9.30,-1.80,1,9.10,0.0,0.0
WFIRST_X625,6,9.30,-1.80,1,9.15,0.0,0.0
WFIRST_X625,6,9.30,-1.80,1,9.20,0.0,0.0
WFIRST_X625,6,9.30,-1.80,1,9.25,-1.801,0.18830000000000002
WFIRST_X625,6,9.30,-1.80,1,9.30,-1.818,0.7976
WFIRST_X625,6,9.30,-1.80,1,9.35,-1.85,0.0141
WFIRST_X625,6,9.30,-1.80,1,9.40,0.0,0.0
WFIRST_X625,6,9.30,-1.80,1,9.45,0.0,0.0
WFIRST_X625,6,9.30,-1.80,1,9.50,0.0,0.0
WFIRST_X625,6,9.30,-1.80,1,9.55,0.0,0.0
WFIRST_X625,6,9.30,-1.80,2,8.40,0.0,0.0
WFIRST_X625,6,9.30,-1.80,2,8.45,0.0,0.0
WFIRST_X625,6,9.30,-1.80,2,8.50,-0.65,0.00019999999999997797
WFIRST_X625,6,9.30,-1.80,2,8.55,0.0,0.0
WFIRST_X625,6,9.30,-1.80,2,8.60,-0.65,0.00019999999999997797
WFIRST_X625,6,9.30,-1.80,2,8.65,-0.65,0.000300000000000078
WFIRST_X625,6,9.30,-1.80,2,8.70,0.0,0.0
WFIRST_X625,6,9.30,-1.80,2,8.75,-0.75,9.999999999998899e-05
WFIRST_X625,6,9.30,-1.80,2,8.80,0.0,0.0
WFIRST_X625,6,9.30,-1.80,2,8.85,0.0,0.0
WFIRST_X625,6,9.30,-1.80,2,8.90,0.0,0.0
WFIRST_X625,6,9.30,-1.80,2,8.95,0.0,0.0
WFIRST_X625,6,9.30,-1.80,2,9.00,0.0,0.0
WFIRST_X625,6,9.30,-1.80,2,9.05,0.0,0.0
WFIRST_X625,6,9.30,-1.80,2,9.10,0.0,0.0
WFIRST_X625,6,9.30,-1.80,2,9.15,0.0,0.0
WFIRST_X625,6,9.30,-1.80,2,9.20,0.0,0.0
WFIRST_X625,6,9.30,-1.80,2,9.25,-1.8159999999999998,0.1765
WFIRST_X625,6,9.30,-1.80,2,9.30,-1.8130000000000002,0.8120999999999999
WFIRST_X625,6,9.30,-1.80,2,9.35,-1.85,0.0106
WFIRST_X625,6,9.30,-1.80,2,9.40,0.0,0.0
WFIRST_X625,6,9.30,-1.80,2,9.45,0.0,0.0
WFIRST_X625,6,9.30,-1.80,2,9.50,0.0,0.0
WFIRST_X625,6,9.30,-1.80,2,9.55,0.0,0.0
WFIRST_X625,6,9.30,-1.80,3,8.40,0.0,0.0
WFIRST_X625,6,9.30,-1.80,3,8.45,0.0,0.0
WFIRST_X625,6,9.30,-1.80,3,8.50,0.0,0.0
WFIRST_X625,6,9.30,-1.80,3,8.55,0.0,0.0
WFIRST_X625,6,9.30,-1.80,3,8.60,0.0,0.0
WFIRST_X625,6,9.30,-1.80,3,8.65,0.0,0.0
WFIRST_X625,6,9.30,-1.80,3,8.70,0.0,0.0
WFIRST_X625,6,9.30,-1.80,3,8.75,0.0,0.0
WFIRST_X625,6,9.30,-1.80,3,8.80,0.0,0.0
WFIRST_X625,6,9.30,-1.80,3,8.85,0.0,0.0
WFIRST_X625,6,9.30,-1.80,3,8.90,0.0,0.0
WFIRST_X625,6,9.30,-1.80,3,8.95,0.0,0.0
WFIRST_X625,6,9.30,-1.80,3,9.00,0.0,0.0
WFIRST_X625,6,9.30,-1.80,3,9.05,0.0,0.0
WFIRST_X625,6,9.30,-1.80,3,9.10,0.0,0.0
WFIRST_X625,6,9.30,-1.80,3,9.15,0.0,0.0
WFIRST_X625,6,9.30,-1.80,3,9.20,0.0,0.0
WFIRST_X625,6,9.30,-1.80,3,9.25,-1.7830000000000001,0.14470000000000005
WFIRST_X625,6,9.30,-1.80,3,9.30,-1.817,0.8542
WFIRST_X625,6,9.30,-1.80,3,9.35,-1.95,0.0011
WFIRST_X625,6,9.30,-1.80,3,9.40,0.0,0.0
WFIRST_X625,6,9.30,-1.80,3,9.45,0.0,0.0
WFIRST_X625,6,9.30,-1.80,3,9.50,0.0,0.0
WFIRST_X625,6,9.30,-1.80,3,9.55,0.0,0.0
WFIRST_X625,6,9.30,-1.80,4,8.40,0.0,0.0
WFIRST_X625,6,9.30,-1.80,4,8.45,0.0,0.0
WFIRST_X625,6,9.30,-1.80,4,8.50,-0.35,9.999999999998899e-05
WFIRST_X625,6,9.30,-1.80,4,8.55,0.0,0.0
WFIRST_X625,6,9.30,-1.80,4,8.60,0.0,0.0
WFIRST_X625,6,9.30,-1.80,4,8.65,0.0,0.0
WFIRST_X625,6,9.30,-1.80,4,8.70,0.0,0.0
WFIRST_X625,6,9.30,-1.80,4,8.75,0.0,0.0
WFIRST_X625,6,9.30,-1.80,4,8.80,0.0,0.0
WFIRST_X625,6,9.30,-1.80,4,8.85,0.0,0.0
WFIRST_X625,6,9.30,-1.80,4,8.90,0.0,0.0
WFIRST_X625,6,9.30,-1.80,4,8.95,-1.65,9.999999999998899e-05
WFIRST_X625,6,9.30,-1.80,4,9.00,0.0,0.0
WFIRST_X625,6,9.30,-1.80,4,9.05,0.0,0.0
WFIRST_X625,6,9.30,-1.80,4,9.10,0.0,0.0
WFIRST_X625,6,9.30,-1.80,4,9.15,0.0,0.0
WFIRST_X625,6,9.30,-1.80,4,9.20,0.0,0.0
WFIRST_X625,6,9.30,-1.80,4,9.25,-1.7819999999999998,0.15490000000000004
WFIRST_X625,6,9.30,-1.80,4,9.30,-1.817,0.8221999999999999
WFIRST_X625,6,9.30,-1.80,4,9.35,-1.95,0.022600000000000002
WFIRST_X625,6,9.30,-1.80,4,9.40,0.0,0.0
WFIRST_X625,6,9.30,-1.80,4,9.45,0.0,0.0
WFIRST_X625,6,9.30,-1.80,4,9.50,0.0,0.0
WFIRST_X625,6,9.30,-1.80,4,9.55,-2.25,0.00010000000000010001
WFIRST_X625,6,9.30,-1.80,5,8.40,0.0,0.0
WFIRST_X625,6,9.30,-1.80,5,8.45,0.0,0.0
WFIRST_X625,6,9.30,-1.80,5,8.50,0.0,0.0
WFIRST_X625,6,9.30,-1.80,5,8.55,-0.45,0.0006000000000000449
WFIRST_X625,6,9.30,-1.80,5,8.60,0.0,0.0
WFIRST_X625,6,9.30,-1.80,5,8.65,0.0,0.0
WFIRST_X625,6,9.30,-1.80,5,8.70,0.0,0.0
WFIRST_X625,6,9.30,-1.80,5,8.75,-0.75,0.0016999999999999238
WFIRST_X625,6,9.30,-1.80,5,8.80,0.0,0.0
WFIRST_X625,6,9.30,-1.80,5,8.85,0.0,0.0
WFIRST_X625,6,9.30,-1.80,5,8.90,0.0,0.0
WFIRST_X625,6,9.30,-1.80,5,8.95,0.0,0.0
WFIRST_X625,6,9.30,-1.80,5,9.00,0.0,0.0
WFIRST_X625,6,9.30,-1.80,5,9.05,0.0,0.0
WFIRST_X625,6,9.30,-1.80,5,9.10,0.0,0.0
WFIRST_X625,6,9.30,-1.80,5,9.15,0.0,0.0
WFIRST_X625,6,9.30,-1.80,5,9.20,0.0,0.0
WFIRST_X625,6,9.30,-1.80,5,9.25,-1.766,0.1462
WFIRST_X625,6,9.30,-1.80,5,9.30,-1.8230000000000002,0.8493
WFIRST_X625,6,9.30,-1.80,5,9.35,-1.85,0.0022
WFIRST_X625,6,9.30,-1.80,5,9.40,0.0,0.0
WFIRST_X625,6,9.30,-1.80,5,9.45,0.0,0.0
WFIRST_X625,6,9.30,-1.80,5,9.50,0.0,0.0
WFIRST_X625,6,9.30,-1.80,5,9.55,0.0,0.0
WFIRST_X625,6,9.30,-1.80,6,8.40,0.0,0.0
WFIRST_X625,6,9.30,-1.80,6,8.45,-0.45,0.0
WFIRST_X625,6,9.30,-1.80,6,8.50,0.0,0.0
WFIRST_X625,6,9.30,-1.80,6,8.55,0.0,0.0
WFIRST_X625,6,9.30,-1.80,6,8.60,0.0,0.0
WFIRST_X625,6,9.30,-1.80,6,8.65,-0.75,9.999999999998899e-05
WFIRST_X625,6,9.30,-1.80,6,8.70,-0.75,0.00029999999999996696
WFIRST_X625,6,9.30,-1.80,6,8.75,0.0,0.0
WFIRST_X625,6,9.30,-1.80,6,8.80,0.0,0.0
WFIRST_X625,6,9.30,-1.80,6,8.85,0.0,0.0
WFIRST_X625,6,9.30,-1.80,6,8.90,0.0,0.0
WFIRST_X625,6,9.30,-1.80,6,8.95,0.0,0.0
WFIRST_X625,6,9.30,-1.80,6,9.00,0.0,0.0
WFIRST_X625,6,9.30,-1.80,6,9.05,0.0,0.0
WFIRST_X625,6,9.30,-1.80,6,9.10,0.0,0.0
WFIRST_X625,6,9.30,-1.80,6,9.15,0.0,0.0
WFIRST_X625,6,9.30,-1.80,6,9.20,0.0,0.0
WFIRST_X625,6,9.30,-1.80,6,9.25,-1.791,0.14200000000000002
WFIRST_X625,6,9.30,-1.80,6,9.30,-1.8159999999999998,0.8576
WFIRST_X625,6,9.30,-1.80,6,9.35,0.0,0.0
WFIRST_X625,6,9.30,-1.80,6,9.40,0.0,0.0
WFIRST_X625,6,9.30,-1.80,6,9.45,0.0,0.0
WFIRST_X625,6,9.30,-1.80,6,9.50,0.0,0.0
WFIRST_X625,6,9.30,-1.80,6,9.55,0.0,0.0
WFIRST_X625,6,9.30,-1.80,7,8.40,0.0,0.0
WFIRST_X625,6,9.30,-1.80,7,8.45,0.0,0.0
WFIRST_X625,6,9.30,-1.80,7,8.50,0.0,0.0
WFIRST_X625,6,9.30,-1.80,7,8.55,0.0,0.0
WFIRST_X625,6,9.30,-1.80,7,8.60,0.0,0.0
WFIRST_X625,6,9.30,-1.80,7,8.65,0.0,0.0
WFIRST_X625,6,9.30,-1.80,7,8.70,0.0,0.0
WFIRST_X625,6,9.30,-1.80,7,8.75,0.0,0.0
WFIRST_X625,6,9.30,-1.80,7,8.80,0.0,0.0
WFIRST_X625,6,9.30,-1.80,7,8.85,0.0,0.0
WFIRST_X625,6,9.30,-1.80,7,8.90,0.0,0.0
WFIRST_X625,6,9.30,-1.80,7,8.95,0.0,0.0
WFIRST_X625,6,9.30,-1.80,7,9.00,0.0,0.0
WFIRST_X625,6,9.30,-1.80,7,9.05,0.0,0.0
WFIRST_X625,6,9.30,-1.80,7,9.10,0.0,0.0
WFIRST_X625,6,9.30,-1.80,7,9.15,0.0,0.0
WFIRST_X625,6,9.30,-1.80,7,9.20,0.0,0.0
WFIRST_X625,6,9.30,-1.80,7,9.25,-1.8,0.12990000000000002
WFIRST_X625,6,9.30,-1.80,7,9.30,-1.815,0.8594999999999999
WFIRST_X625,6,9.30,-1.80,7,9.35,-1.95,0.0078
WFIRST_X625,6,9.30,-1.80,7,9.40,0.0,0.0
WFIRST_X625,6,9.30,-1.80,7,9.45,-2.15,0.0028
WFIRST_X625,6,9.30,-1.80,7,9.50,0.0,0.0
WFIRST_X625,6,9.30,-1.80,7,9.55,0.0,0.0
WFIRST_X625,6,9.30,-1.80,8,8.40,0.0,0.0
WFIRST_X625,6,9.30,-1.80,8,8.45,0.0,0.0
WFIRST_X625,6,9.30,-1.80,8,8.50,0.0,0.0
WFIRST_X625,6,9.30,-1.80,8,8.55,0.0,0.0
WFIRST_X625,6,9.30,-1.80,8,8.60,-0.75,0.0
WFIRST_X625,6,9.30,-1.80,8,8.65,0.0,0.0
WFIRST_X625,6,9.30,-1.80,8,8.70,-0.95,9.999999999998899e-05
WFIRST_X625,6,9.30,-1.80,8,8.75,0.0,0.0
WFIRST_X625,6,9.30,-1.80,8,8.80,0.0,0.0
WFIRST_X625,6,9.30,-1.80,8,8.85,0.0,0.0
WFIRST_X625,6,9.30,-1.80,8,8.90,0.0,0.0
WFIRST_X625,6,9.30,-1.80,8,8.95,0.0,0.0
WFIRST_X625,6,9.30,-1.80,8,9.00,0.0,0.0
WFIRST_X625,6,9.30,-1.80,8,9.05,0.0,0.0
WFIRST_X625,6,9.30,-1.80,8,9.10,0.0,0.0
WFIRST_X625,6,9.30,-1.80,8,9.15,0.0,0.0
WFIRST_X625,6,9.30,-1.80,8,9.20,0.0,0.0
WFIRST_X625,6,9.30,-1.80,8,9.25,-1.8,0.13419999999999999
WFIRST_X625,6,9.30,-1.80,8,9.30,-1.817,0.8651
WFIRST_X625,6,9.30,-1.80,8,9.35,-1.95,0.0006
WFIRST_X625,6,9.30,-1.80,8,9.40,0.0,0.0
WFIRST_X625,6,9.30,-1.80,8,9.45,0.0,0.0
WFIRST_X625,6,9.30,-1.80,8,9.50,0.0,0.0
WFIRST_X625,6,9.30,-1.80,8,9.55,0.0,0.0
WFIRST_X625,6,9.30,-1.30,1,8.40,0.0,0.0
WFIRST_X625,6,9.30,-1.30,1,8.45,0.0,0.0
WFIRST_X625,6,9.30,-1.30,1,8.50,0.0,0.0
WFIRST_X625,6,9.30,-1.30,1,8.55,0.0,0.0
WFIRST_X625,6,9.30,-1.30,1,8.60,-0.44,0.0006000000000000449
WFIRST_X625,6,9.30,-1.30,1,8.65,0.0,0.0
WFIRST_X625,6,9.30,-1.30,1,8.70,0.0,0.0
WFIRST_X625,6,9.30,-1.30,1,8.75,0.0,0.0
WFIRST_X625,6,9.30,-1.30,1,8.80,0.0,0.0
WFIRST_X625,6,9.30,-1.30,1,8.85,-1.25,9.999999999998899e-05
WFIRST_X625,6,9.30,-1.30,1,8.90,0.0,0.0
WFIRST_X625,6,9.30,-1.30,1,8.95,0.0,0.0
WFIRST_X625,6,9.30,-1.30,1,9.00,0.0,0.0
WFIRST_X625,6,9.30,-1.30,1,9.05,0.0,0.0
WFIRST_X625,6,9.30,-1.30,1,9.10,0.0,0.0
WFIRST_X625,6,9.30,-1.30,1,9.15,0.0,0.0
WFIRST_X625,6,9.30,-1.30,1,9.20,0.0,0.0
WFIRST_X625,6,9.30,-1.30,1,9.25,-1.351,0.053199999999999914
WFIRST_X625,6,9.30,-1.30,1,9.30,-1.318,0.8857
WFIRST_X625,6,9.30,-1.30,1,9.35,-1.452,0.0546
WFIRST_X625,6,9.30,-1.30,1,9.40,0.0,0.0
WFIRST_X625,6,9.30,-1.30,1,9.45,-1.85,0.0058
WFIRST_X625,6,9.30,-1.30,1,9.50,0.0,0.0
WFIRST_X625,6,9.30,-1.30,1,9.55,0.0,0.0
WFIRST_X625,6,9.30,-1.30,2,8.40,0.0,0.0
WFIRST_X625,6,9.30,-1.30,2,8.45,0.0,0.0
WFIRST_X625,6,9.30,-1.30,2,8.50,0.0,0.0
WFIRST_X625,6,9.30,-1.30,2,8.55,0.0,0.0
WFIRST_X625,6,9.30,-1.30,2,8.60,0.0,0.0
WFIRST_X625,6,9.30,-1.30,2,8.65,0.0,0.0
WFIRST_X625,6,9.30,-1.30,2,8.70,0.0,0.0
WFIRST_X625,6,9.30,-1.30,2,8.75,0.0,0.0
WFIRST_X625,6,9.30,-1.30,2,8.80,0.0,0.0
WFIRST_X625,6,9.30,-1.30,2,8.85,0.0,0.0
WFIRST_X625,6,9.30,-1.30,2,8.90,0.0,0.0
WFIRST_X625,6,9.30,-1.30,2,8.95,0.0,0.0
WFIRST_X625,6,9.30,-1.30,2,9.00,0.0,0.0
WFIRST_X625,6,9.30,-1.30,2,9.05,0.0,0.0
WFIRST_X625,6,9.30,-1.30,2,9.10,0.0,0.0
WFIRST_X625,6,9.30,-1.30,2,9.15,0.0,0.0
WFIRST_X625,6,9.30,-1.30,2,9.20,0.0,0.0
WFIRST_X625,6,9.30,-1.30,2,9.25,-1.275,0.11050000000000004
WFIRST_X625,6,9.30,-1.30,2,9.30,-1.3259999999999998,0.8654999999999999
WFIRST_X625,6,9.30,-1.30,2,9.35,-1.45,0.0182
WFIRST_X625,6,9.30,-1.30,2,9.40,-1.45,0.0022999999999999995
WFIRST_X625,6,9.30,-1.30,2,9.45,-2.05,0.0026
WFIRST_X625,6,9.30,-1.30,2,9.50,-2.15,0.0009
WFIRST_X625,6,9.30,-1.30,2,9.55,0.0,0.0
WFIRST_X625,6,9.30,-1.30,3,8.40,0.0,0.0
WFIRST_X625,6,9.30,-1.30,3,8.45,0.0,0.0
WFIRST_X625,6,9.30,-1.30,3,8.50,0.0,0.0
WFIRST_X625,6,9.30,-1.30,3,8.55,0.0,0.0
WFIRST_X625,6,9.30,-1.30,3,8.60,0.0,0.0
WFIRST_X625,6,9.30,-1.30,3,8.65,0.0,0.0
WFIRST_X625,6,9.30,-1.30,3,8.70,0.0,0.0
WFIRST_X625,6,9.30,-1.30,3,8.75,0.0,0.0
WFIRST_X625,6,9.30,-1.30,3,8.80,0.0,0.0
WFIRST_X625,6,9.30,-1.30,3,8.85,0.0,0.0
WFIRST_X625,6,9.30,-1.30,3,8.90,0.0,0.0
WFIRST_X625,6,9.30,-1.30,3,8.95,0.0,0.0
WFIRST_X625,6,9.30,-1.30,3,9.00,0.0,0.0
WFIRST_X625,6,9.30,-1.30,3,9.05,0.0,0.0
WFIRST_X625,6,9.30,-1.30,3,9.10,0.0,0.0
WFIRST_X625,6,9.30,-1.30,3,9.15,0.0,0.0
WFIRST_X625,6,9.30,-1.30,3,9.20,-1.25,0.02100000000000002
WFIRST_X625,6,9.30,-1.30,3,9.25,-1.25,0.04810000000000003
WFIRST_X625,6,9.30,-1.30,3,9.30,-1.327,0.9027999999999999
WFIRST_X625,6,9.30,-1.30,3,9.35,-1.485,0.0229
WFIRST_X625,6,9.30,-1.30,3,9.40,-1.848,0.0046
WFIRST_X625,6,9.30,-1.30,3,9.45,-1.05,0.0006
WFIRST_X625,6,9.30,-1.30,3,9.50,0.0,0.0
WFIRST_X625,6,9.30,-1.30,3,9.55,0.0,0.0
WFIRST_X625,6,9.30,-1.30,4,8.40,0.0,0.0
WFIRST_X625,6,9.30,-1.30,4,8.45,0.0,0.0
WFIRST_X625,6,9.30,-1.30,4,8.50,0.0,0.0
WFIRST_X625,6,9.30,-1.30,4,8.55,0.0,0.0
WFIRST_X625,6,9.30,-1.30,4,8.60,0.0,0.0
WFIRST_X625,6,9.30,-1.30,4,8.65,0.0,0.0
WFIRST_X625,6,9.30,-1.30,4,8.70,0.0,0.0
WFIRST_X625,6,9.30,-1.30,4,8.75,0.0,0.0
WFIRST_X625,6,9.30,-1.30,4,8.80,0.0,0.0
WFIRST_X625,6,9.30,-1.30,4,8.85,0.0,0.0
WFIRST_X625,6,9.30,-1.30,4,8.90,0.0,0.0
WFIRST_X625,6,9.30,-1.30,4,8.95,0.0,0.0
WFIRST_X625,6,9.30,-1.30,4,9.00,0.0,0.0
WFIRST_X625,6,9.30,-1.30,4,9.05,-1.25,0.00039999999999995595
WFIRST_X625,6,9.30,-1.30,4,9.10,0.0,0.0
WFIRST_X625,6,9.30,-1.30,4,9.15,-1.75,0.00040000000000006697
WFIRST_X625,6,9.30,-1.30,4,9.20,-1.25,9.999999999998899e-05
WFIRST_X625,6,9.30,-1.30,4,9.25,-1.3130000000000002,0.10109999999999997
WFIRST_X625,6,9.30,-1.30,4,9.30,-1.3130000000000002,0.8557
WFIRST_X625,6,9.30,-1.30,4,9.35,-1.475,0.037099999999999994
WFIRST_X625,6,9.30,-1.30,4,9.40,0.0,0.0
WFIRST_X625,6,9.30,-1.30,4,9.45,-1.65,0.0052
WFIRST_X625,6,9.30,-1.30,4,9.50,0.0,0.0
WFIRST_X625,6,9.30,-1.30,4,9.55,0.0,0.0
WFIRST_X625,6,9.30,-1.30,5,8.40,-0.25,9.999999999998899e-05
WFIRST_X625,6,9.30,-1.30,5,8.45,0.0,0.0
WFIRST_X625,6,9.30,-1.30,5,8.50,-0.35,9.999999999998899e-05
WFIRST_X625,6,9.30,-1.30,5,8.55,-0.45,0.0
WFIRST_X625,6,9.30,-1.30,5,8.60,0.0,0.0
WFIRST_X625,6,9.30,-1.30,5,8.65,0.0,0.0
WFIRST_X625,6,9.30,-1.30,5,8.70,0.0,0.0
WFIRST_X625,6,9.30,-1.30,5,8.75,0.0,0.0
WFIRST_X625,6,9.30,-1.30,5,8.80,0.0,0.0
WFIRST_X625,6,9.30,-1.30,5,8.85,0.0,0.0
WFIRST_X625,6,9.30,-1.30,5,8.90,0.0,0.0
WFIRST_X625,6,9.30,-1.30,5,8.95,0.0,0.0
WFIRST_X625,6,9.30,-1.30,5,9.00,0.0,0.0
WFIRST_X625,6,9.30,-1.30,5,9.05,0.0,0.0
WFIRST_X625,6,9.30,-1.30,5,9.10,0.0,0.0
WFIRST_X625,6,9.30,-1.30,5,9.15,0.0,0.0
WFIRST_X625,6,9.30,-1.30,5,9.20,-1.557,0.0028000000000000247
WFIRST_X625,6,9.30,-1.30,5,9.25,-1.314,0.07099999999999995
WFIRST_X625,6,9.30,-1.30,5,9.30,-1.32,0.9184
WFIRST_X625,6,9.30,-1.30,5,9.35,0.0,0.0
WFIRST_X625,6,9.30,-1.30,5,9.40,0.0,0.0
WFIRST_X625,6,9.30,-1.30,5,9.45,-1.45,0.0065
WFIRST_X625,6,9.30,-1.30,5,9.50,0.0,0.0
WFIRST_X625,6,9.30,-1.30,5,9.55,-1.25,0.001100000000000101
WFIRST_X625,6,9.30,-1.30,6,8.40,0.0,0.0
WFIRST_X625,6,9.30,-1.30,6,8.45,0.0,0.0
WFIRST_X625,6,9.30,-1.30,6,8.50,0.0,0.0
WFIRST_X625,6,9.30,-1.30,6,8.55,0.0,0.0
WFIRST_X625,6,9.30,-1.30,6,8.60,0.0,0.0
WFIRST_X625,6,9.30,-1.30,6,8.65,0.0,0.0
WFIRST_X625,6,9.30,-1.30,6,8.70,0.0,0.0
WFIRST_X625,6,9.30,-1.30,6,8.75,0.0,0.0
WFIRST_X625,6,9.30,-1.30,6,8.80,0.0,0.0
WFIRST_X625,6,9.30,-1.30,6,8.85,0.0,0.0
WFIRST_X625,6,9.30,-1.30,6,8.90,0.0,0.0
WFIRST_X625,6,9.30,-1.30,6,8.95,0.0,0.0
WFIRST_X625,6,9.30,-1.30,6,9.00,0.0,0.0
WFIRST_X625,6,9.30,-1.30,6,9.05,0.0,0.0
WFIRST_X625,6,9.30,-1.30,6,9.10,0.0,0.0
WFIRST_X625,6,9.30,-1.30,6,9.15,0.0,0.0
WFIRST_X625,6,9.30,-1.30,6,9.20,0.0,0.0
WFIRST_X625,6,9.30,-1.30,6,9.25,-1.281,0.08489999999999998
