filt,dist,age,feh,age_bin,feh_meas_mean,feh_meas_std,feh_meas_median,massdiff_mean,massdiff_std,massdiff_median
WFIRST_X625,4,10.00,-0.80,9.50,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,-0.80,9.55,-0.05625,0.14882351124738322,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,-0.80,9.60,-0.08125,0.21496729402399797,0.0,0.0001250000000000001,0.0003307189138830741,0.0
WFIRST_X625,4,10.00,-0.80,9.65,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,-0.80,9.70,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,-0.80,9.75,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,-0.80,9.80,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,-0.80,9.85,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,-0.80,9.90,-0.377125,0.3771609197345345,-0.375,0.007925000000000001,0.010841211878752307,0.0017999999999999683
WFIRST_X625,4,10.00,-0.80,9.95,-0.564375,0.4598999721406819,-0.6825,0.0074375,0.012274764508942753,0.0012999999999999678
WFIRST_X625,4,10.00,-1.30,10.00,-1.286,0.0018027756377319963,-1.286,0.8338,0.015398457714979122,0.8316
WFIRST_X625,4,10.00,-1.30,10.05,-1.2445,0.00721110255092796,-1.2485,0.16123749999999998,0.0171475900274645,0.16055
WFIRST_X625,4,10.00,-1.30,10.10,-0.16175,0.4115719104846685,0.0,0.00021250000000000435,0.000562222153601237,0.0
WFIRST_X625,4,10.00,-1.30,9.10,-0.125125,0.2503125234082386,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,-1.30,9.15,-0.11237500000000002,0.27889869912747894,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,-1.30,9.20,-0.1125,0.27922884879610843,0.0,7.500000000000562e-05,0.00019843134832985918,0.0
WFIRST_X625,4,10.00,-1.30,9.25,-0.125375,0.27842365986927187,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,-1.30,9.30,-0.125,0.2783882181415011,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,-1.30,9.35,-0.2425,0.3804848880047669,0.0,0.00018749999999999323,0.0004960783708245928,0.0
WFIRST_X625,4,10.00,-1.30,9.40,-0.0875,0.15958931668504633,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,-1.30,9.45,-0.1,0.18874586088176878,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,-1.30,9.50,-0.250375,0.4882120280933275,0.0,1.2499999999998623e-05,3.3071891388303735e-05,0.0
WFIRST_X625,4,10.00,-1.30,9.55,-0.1125,0.20116846174288852,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,-1.30,9.60,-0.43125,0.5589820547209007,0.0,0.0003625000000000017,0.0006707039212648186,0.0
WFIRST_X625,4,10.00,-1.30,9.65,-0.12525,0.229701844790154,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,-1.30,9.70,-0.30625,0.4869788881460878,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,-1.30,9.75,-0.35625,0.6074729932268595,0.0,1.2500000000012501e-05,3.3071891388340455e-05,0.0
WFIRST_X625,4,10.00,-1.30,9.80,-0.18774999999999997,0.3956961428924977,0.0,0.0002500000000000002,0.0006614378277661482,0.0
