filt,dist,age,feh,age_bin,feh_meas_mean,feh_meas_std,feh_meas_median,massdiff_mean,massdiff_std,massdiff_median,feh_weighted,age_weighted
WFIRST_X625,4.0,10.00,0.10,10.05,0.118,0.028186876378910805,0.1265,0.224225,0.08350049026802177,0.22105,0.02645855,2.2534612500000004
WFIRST_X625,4.0,10.00,0.10,10.10,0.03125,0.07043392293490403,0.0,0.020937499999999998,0.03648900305228961,0.0,0.0006542968749999999,0.21146874999999998
WFIRST_X625,4.0,10.00,0.10,9.90,0.0375,0.06495190528383289,0.0,0.019975000000000007,0.03543337939006102,0.0,0.0007490625000000003,0.19775250000000008
WFIRST_X625,4.0,10.00,0.10,9.95,0.15,0.0,0.15,0.146375,0.06375377929974034,0.1462,0.02195625,1.4564312499999998
WFIRST_X625,4.0,10.10,-0.20,10.00,-0.02325,0.045650164293242146,0.0,0.0032249999999999918,0.006003488569157093,0.0,-7.49812499999998e-05,0.03224999999999992
WFIRST_X625,4.0,10.10,-0.20,10.05,-0.050875000000000004,0.003139964171770118,-0.05,0.011824999999999988,0.00919874312066599,0.00990000000000002,-0.0006015968749999995,0.11884124999999988
WFIRST_X625,4.0,10.10,-0.20,10.10,-0.191375,0.0017984368212422756,-0.1915,0.98495,0.008643205423915373,0.9813000000000001,-0.18849480624999998,9.947994999999999
WFIRST_X625,4.0,10.10,-0.50,10.00,-0.23387499999999997,0.18515563554750364,-0.35,0.010637499999999994,0.009857349732559957,0.010749999999999982,-0.0024878453124999983,0.10637499999999994
WFIRST_X625,4.0,10.10,-0.50,10.05,-0.30637499999999995,0.11579932804209185,-0.35,0.025362499999999996,0.014525575504949895,0.029949999999999977,-0.007770435937499998,0.254893125
WFIRST_X625,4.0,10.10,-0.50,10.10,-0.48950000000000005,0.0015000000000000013,-0.4895,0.9621375,0.008654036269279212,0.9615,-0.47096630625,9.717588749999999
WFIRST_X625,4.0,10.10,-0.80,10.00,-0.3125,0.5412658773652742,0.0,0.00012499999999998623,0.00021650635094608582,0.0,-3.90624999999957e-05,0.0012499999999998623
WFIRST_X625,4.0,10.10,-0.80,10.05,-0.525,0.7180703308172536,-0.325,0.0029499999999999943,0.005113462623311126,0.0,-0.0015487499999999972,0.029647499999999945
